name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,Unnamed: 0,product_id
"Cello Sportigo Plastic Bottle Set, 1 Litre, Set of 2, Assorted",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71ydpWFY-gL._AC_UL320_.jpg,https://www.amazon.in/Cello-Sportigo-Plastic-Bottle-Assorted/dp/B077Z99BP2/ref=sr_1_58?qid=1679214445&s=kitchen&sr=1-58,4.3,"8,067",₹254,₹352,,634
Philips GC1905 1440-Watt Steam Iron with Spray (Blue),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71SxUzhnLvL._AC_UL320_.jpg,https://www.amazon.in/Philips-GC1905-1440-Watt-Steam-Spray/dp/B008QTK47Q/ref=sr_1_59?qid=1679214445&s=kitchen&sr=1-59,4.3,"38,943","₹1,699","₹2,295",,635
RADIANT Door Bottom Sealing Strip Guard for Home (Size-36 inch) (Pack of 1) (Brown),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61qbtDsPOoL._AC_UL320_.jpg,https://www.amazon.in/RadiantTM-Bottom-Sealing-Strip-Size-36/dp/B08TQQBG7C/ref=sr_1_60?qid=1679214445&s=kitchen&sr=1-60,3.8,"19,525",₹89,₹499,,636
"rts Dual USB Universal Travel Adapter, International All in One Worldwide Travel Adapter and Wall Charger with USB Ports w...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/611RCy1XjsL._AC_UL320_.jpg,https://www.amazon.in/rts-Universal-Adapter-International-Worldwide/dp/B082WYMTWF/ref=sr_1_61?qid=1679214445&s=kitchen&sr=1-61,4.2,"7,845",₹588,"₹4,999",,637
"Milton Super 1000 Stainless Steel Water Bottle, 1000 ml, Silver | Leak Proof | Office Bottle | Gym Bottle | Home | Kitchen...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61m9tTS9aLL._AC_UL320_.jpg,https://www.amazon.in/Milton-Single-Stainless-Bottle-Silver/dp/B07NJJ7LDK/ref=sr_1_62?qid=1679214445&s=kitchen&sr=1-62,3.8,"10,841",₹318,₹441,,638
HomeStrap Set of 6 Non-Woven Printed Saree Cover/Cloth Storage/Organizer with Transparent Window (Grey)(Featured on Shark ...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71zjvUApaRL._AC_UL320_.jpg,https://www.amazon.in/HomeStrap-Printed-Storage-Organiser-Transparent/dp/B08LQRXXNB/ref=sr_1_63?qid=1679214445&s=kitchen&sr=1-63,4.0,"5,657",₹349,₹649,,639
"XML Bottle Cleaning Brush Silicone Long Handle for Baby Bottle, Water Bottle, Containers, Vase and Glassw, Bottle Cleaner ...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/41ZZvgZiBjL._AC_UL320_.jpg,https://www.amazon.in/XML-Cleaning-Containers-Accessories-BOTTLE-CLEANING-BRUSH/dp/B0BMFQSM7X/ref=sr_1_64?qid=1679214445&s=kitchen&sr=1-64,3.5,126,₹68,₹69,,640
"HIT Crawling Insect Killer – Cockroach Killer Spray | Instant Kill | Deep-Reach Nozzle | Fresh Fragrance, 700ml",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/612O8HhPFJL._AC_UL320_.jpg,https://www.amazon.in/HIT-Cockroach-Killer-Spray-700ml/dp/B07WQJLYQM/ref=sr_1_65?qid=1679214445&s=kitchen&sr=1-65,4.4,"15,035",₹361,₹425,,641
"NutriPro Juicer Mixer Grinder - Smoothie Maker - 500 Watts (3 Jar, Silver)",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/7152-mn8mKL._AC_UL320_.jpg,https://www.amazon.in/NutriPro-Bullet-Juicer-Grinder-Blades/dp/B09J2SCVQT/ref=sr_1_66?qid=1679214445&s=kitchen&sr=1-66,4.1,"6,041","₹1,990","₹6,000",,642
"GLUN Bolt Electronic Portable Fishing Hook Type Digital LED Screen Luggage Weighing Scale, 50 kg/110 Lb (Black)",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61ofVvpW2ZL._AC_UL320_.jpg,https://www.amazon.in/GLUN-Digital-Electronic-Portable-Weighing/dp/B07PK41FL4/ref=sr_1_67?qid=1679214445&s=kitchen&sr=1-67,3.9,"18,665",₹278,₹899,,643
Finish Dishwasher Salt - 2Kg | Softens hard water | Recommended by Most Dishwasher Brands,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61jCdhqPUaL._AC_UL320_.jpg,https://www.amazon.in/Finish-Power-Action-Dishwasher-Salt/dp/B00HJ2FPYS/ref=sr_1_68?qid=1679214445&s=kitchen&sr=1-68,4.5,"10,085",₹349,₹385,,644
HIT Flying Insect Killer - Mosquito & Fly Killer Spray (700ml) | Lime Fragrance | Instant Kill | Protection from Dengue & ...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61nXux4YmyL._AC_UL320_.jpg,https://www.amazon.in/HIT-Mosquito-Killer-Spray-Fragrance/dp/B07WQHTHT4/ref=sr_1_69?qid=1679214445&s=kitchen&sr=1-69,4.3,"9,955",₹317.47,₹390,,645
"Fevicryl Mould It, 900 g, Clay Set for Modelling and Sculpting, Air Dry Clay for Art and Craft, Gift for Artists, Student...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51jk3V7lKDL._AC_UL320_.jpg,https://www.amazon.in/Fevicryl-Hobby-ideas-Mould-800/dp/B07HRV1YZW/ref=sr_1_70?qid=1679214445&s=kitchen&sr=1-70,4.5,"9,238",₹247,₹300,,646
"ARISTO Vertex 3 Layer Plastic Rack for Kitchen, Offices, Home, Hospitals, Schools, Doctors, Beauty Parlour, Saloons, Pink ...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81c2afdi4DL._AC_UL320_.jpg,https://www.amazon.in/Aristo-Multipurpose-Designer-Plastic-Storage/dp/B07JM529FD/ref=sr_1_71?qid=1679214445&s=kitchen&sr=1-71,4.1,32,,₹480,,647
TrustBasket Organic Vermicompost Fertilizer Manure for Plants - 5 KG,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71iPA5LfB7L._AC_UL320_.jpg,https://www.amazon.in/TrustBasket-Organic-Vermicompost-Fertilizer-Manure/dp/B07PRXV7MJ/ref=sr_1_72?qid=1679214445&s=kitchen&sr=1-72,4.2,"19,719",₹299,₹349,,648
"VR 18 Pcs - 3 Different Size Plastic Food Snack Bag Pouch Clip Sealer Large, Medium, Small Plastic Snack Seal Sealing Bag ...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71dP2SV0GLL._AC_UL320_.jpg,https://www.amazon.in/VR-Pcs-Different-Multi-Color-Multicolor/dp/B08F47T4X5/ref=sr_1_361?qid=1679214452&s=kitchen&sr=1-361,4.2,"20,017",₹129,₹139,,649
MemeHo® Smart Standard Multi-Purpose Laptop Table with Dock Stand/Study Table/Bed Table/Foldable and Portable/Ergonomic & ...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51EJirBX6bL._AC_UL320_.jpg,https://www.amazon.in/Multi-Purpose-Foldable-Portable-Ergonomic-Non-Slip/dp/B07TR5HSR9/ref=sr_1_362?qid=1679214452&s=kitchen&sr=1-362,4.2,"26,472",₹697,"₹1,499",,650
"Pure Source India Aroma Diffuser Oil (Lavender, Lemongrass, Rose, Jasmine, Sandalwood and Mogra), 15ml Each, Multicolour -...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71nVBNnsd+L._AC_UL320_.jpg,https://www.amazon.in/Pure-Source-India-Lemongrass-Multicolour/dp/B07S8YST14/ref=sr_1_363?qid=1679214452&s=kitchen&sr=1-363,4.0,"9,525",₹436,₹999,,651
"Desidiya 5 Meter 300 Led 5050 RGB Led Strip with Adapter/ Connector/ Driver , False Ceiling with 2A Adapter,16 Multicolour...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71KZ4d0-U6L._AC_UL320_.jpg,https://www.amazon.in/Desidiya%C2%AE-Premium-Connector-Decoration-Multicolour/dp/B0B9T6Q1HL/ref=sr_1_364?qid=1679214452&s=kitchen&sr=1-364,4.0,"8,035",₹599,"₹7,999",,652
"Kraft Seeds 20KG Vermicompost food for the soil, Enriched with Cow Urine, Cow Dung, Organic | Vermicompost for Agriculture...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71bqQwBMy5L._AC_UL320_.jpg,https://www.amazon.in/Kraft-Seeds-Vermicompost-Complete-Enriched/dp/B092RGM3ST/ref=sr_1_365?qid=1679214452&s=kitchen&sr=1-365,4.0,"3,070",₹539,₹699,,653
"Bella Vita Organic Aroma Candles Soy Wax 4 X 60g each, Vanilla, Cinnamon, Lavender & Rose, Upto 15 hours, best gift",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71NaU2NYcUL._AC_UL320_.jpg,https://www.amazon.in/Bella-Vita-Organic-Cinnamon-Lavender/dp/B08NF8G832/ref=sr_1_366?qid=1679214452&s=kitchen&sr=1-366,3.9,"3,638",₹359,₹499,,654
Bajaj New Shakti Neo 15L Vertical Storage Water Heater (Geyser 15 litres) 4 Star BEE Rated Heater For Water Heating with T...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51-cyGLC3kL._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Shakti-Heater-Multiple-Safety/dp/B097R45BH8/ref=sr_1_367?qid=1679214452&s=kitchen&sr=1-367,4.1,"12,869","₹5,499","₹13,150",,655
Smart Anchor by Panasonic Plastic 6A Plug Adaptor (White),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71-xuxtggFL._AC_UL320_.jpg,https://www.amazon.in/Smart-Anchor-Plastic-Adaptor-White/dp/B07FZ18FMF/ref=sr_1_368_mod_primary_new?qid=1679214452&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-368,4.4,"3,950",₹126,₹155,,656
"Bosch GSB 500W 500 RE Corded-Electric Drill Tool Set (Blue), 10 mm",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81fP7IRuKKL._AC_UL320_.jpg,https://www.amazon.in/Bosch-GSB-500W-500-RE/dp/B00INTGY6O/ref=sr_1_369?qid=1679214452&s=kitchen&sr=1-369,4.4,"18,529","₹3,898","₹7,950",,657
"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine ...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61hXdmV4kAL._AC_UL320_.jpg,https://www.amazon.in/InstaCuppa-Portable-Smoothie-Crushing-Rechargeable/dp/B09NTHQRW3/ref=sr_1_370?qid=1679214452&s=kitchen&sr=1-370,4.1,"1,386","₹1,999","₹2,499",,658
Kuber Industries Dining Table Cover 6 Seater|Transparent Dining Table Cover|Table Cover for Home Décor|,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71PcoSm-hdL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Transparent-Seater-KUBMART02703/dp/B08FJWS289/ref=sr_1_371?qid=1679214452&s=kitchen&sr=1-371,3.9,"3,899",₹278,₹299,,659
"AmazonBasics High Speed 55 Watt Oscillating Pedestal Fan, 400mm Sweep Length, White (Without Remote)",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71QfUcEOg8L._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-400mm-Pedestal-Remote-White/dp/B07NPBG1B4/ref=sr_1_372?qid=1679214452&s=kitchen&sr=1-372,4.1,"6,120","₹2,099","₹3,300",,660
Palazzo Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk for Office/Home/School (Black),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/817zPBf7FTL._AC_UL320_.jpg,https://www.amazon.in/Palazzo-Foldable-Portable-Wooden-Writing/dp/B0BSSCLF7N/ref=sr_1_373?qid=1679214452&s=kitchen&sr=1-373,4.4,117,₹399,₹799,,661
HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61h7YWM2+oL._AC_UL320_.jpg,https://www.amazon.in/HUL-Pureit-Germkill-Classic-Purifier/dp/B00E9G8KOY/ref=sr_1_374?qid=1679214452&s=kitchen&sr=1-374,4.1,"11,111",,₹600,,662
"Cello Puro Steel-X Benz Stainless Steel Water Bottle with Inner Steel and Outer Plastic , 900 ml, Black",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51L0b7NLiBL._AC_UL320_.jpg,https://www.amazon.in/Cello-Steel-X-Stainless-Insulated-Bottle/dp/B07THZR677/ref=sr_1_375?qid=1679214452&s=kitchen&sr=1-375,3.8,"19,163",₹420,₹567,,663
TP-Link Tapo 360° 3MP 2304 Full HD 1296P Video Pan/Tilt Smart Wi-Fi Security Camera | Alexa Enabled | 2-Way Audio| Night V...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51RaDbOSIAL._AC_UL320_.jpg,https://www.amazon.in/TP-Link-Security-Rotational-Required-Definition/dp/B095CLQ1PT/ref=sr_1_376?qid=1679214452&s=kitchen&sr=1-376,4.2,"99,346","₹2,999","₹3,599",,664
"Bajaj DX-7 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61Y7QqqpsPL._AC_UL320_.jpg,https://www.amazon.in/Bajaj-DX-1000-Watt-Dry-Iron/dp/B008YW8M0G/ref=sr_1_377?qid=1679214452&s=kitchen&sr=1-377,4.2,"47,565",₹798,₹965,,665
"Milton Pro Lunch Tiffin (3 Microwave Safe Inner Steel Containers, 180/320/450 ml; 1 Plastic Chutney Dabba,100 ml; 1 Aqua S...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81UWU74XpbL._AC_UL320_.jpg,https://www.amazon.in/Microwave-Containers-Plastic-Chutney-Insulated/dp/B0BMGNK4SP/ref=sr_1_378?qid=1679214452&s=kitchen&sr=1-378,4.0,58,₹999,"₹1,999",,666
"Dettol Liquid Disinfectant for Floor Cleaner, Surface Disinfection , Personal Hygiene (Lavender Blossom , 1L)",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51Ir+7CLCWL._AC_UL320_.jpg,https://www.amazon.in/Dettol-Disinfectant-Disinfection-Personal-Lavender/dp/B09KBFTL7H/ref=sr_1_379?qid=1679214452&s=kitchen&sr=1-379,4.3,"2,367",₹305,₹347,,667
Pigeon Aluminium Nonstick Duo Pack Flat Tawa 250 and Fry Pan 200 Gift Set (Red),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/510yXR4GoNL._AC_UL320_.jpg,https://www.amazon.in/Pigeon-Pack-Stick-Cookware-2Pc/dp/B07KYPZHJ9/ref=sr_1_380?qid=1679214452&s=kitchen&sr=1-380,3.7,"7,115",₹599,"₹1,495",,668
"Speedex Stainless Steel 1000 ML Water Bottle/Thunder for fridge/School/Outdoor/Gym/Home/office/Boys/Girls/Kids, Leak Proof...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/513-r00muEL._AC_UL320_.jpg,https://www.amazon.in/Speedex-Stainless-1000-ML-DUAL-PINK-BLUE/dp/B0BFCSY51S/ref=sr_1_381?qid=1679214452&s=kitchen&sr=1-381,3.8,740,₹377,₹549,,669
Scotch-Brite Scrub 5 Pad (Green),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81ulmTzK3oL._AC_UL320_.jpg,https://www.amazon.in/Scotch-Brite-Non-Woven-Scrub-Pad-Green/dp/B07H4YJLP4/ref=sr_1_382_mod_primary_new?qid=1679214452&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-382,4.4,"6,853",,₹75,,670
Farberware Mini Blender Fruit Mixer Machine Portable Electric Juicer grinder Cup 380ML Personal Blender Smoothie Maker USB...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/716mmFt0PGL._AC_UL320_.jpg,https://www.amazon.in/Farberware-Portable-Electric-Rechargeable-Extractor/dp/B0BRXQD38T/ref=sr_1_383?qid=1679214452&s=kitchen&sr=1-383,2.9,"6,080",₹599,"₹2,999",,671
USHA RapidMix 500-Watt Copper Motor Mixer Grinder with 3 Jars and 5 Years Warranty(Sea Green/White),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61mde481sCS._AC_UL320_.jpg,https://www.amazon.in/USHA-RapidMix-500-Watt-Copper-Grinder/dp/B08MXJYB2V/ref=sr_1_384?qid=1679214452&s=kitchen&sr=1-384,4.0,"5,468","₹2,149","₹3,390",,672
K.K. VillA Stainless Steel No Drill Self Adhesive Toilet Paper Holder/Tissue Paper Roll Holder/Bathroom Rack for Kitchen/T...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/41L5beZS33L._AC_UL320_.jpg,https://www.amazon.in/K-K-VillA-Toilet-Paper-Holder/dp/B08WH6LJ3K/ref=sr_1_721?qid=1679214458&s=kitchen&sr=1-721,4.5,"1,487",₹349,₹599,,673
"Wolpin Stainless Steel Kitchen Scissor with Cover Multipurpose Kitchen Household and Garden Scissor, Black - Set of 1",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/715z9GNMdCL._AC_UL320_.jpg,https://www.amazon.in/Stainless-Kitchen-Scissor-Multipurpose-Household/dp/B09SF1B4ZQ/ref=sr_1_722?qid=1679214458&s=kitchen&sr=1-722,4.1,"1,243",₹209,₹799,,674
"Styxon / Stainless Steel Coconut Opener Tool, Coconut Driller, Coconut Opener Machine, Coconut Opener Knife, Coconut Water...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61BsZv9tLVL._AC_UL320_.jpg,https://www.amazon.in/Styxon-Stainless-Coconut-Driller-Machine/dp/B097N22XZN/ref=sr_1_723?qid=1679214458&s=kitchen&sr=1-723,4.3,776,₹275,₹999,,675
"Kuber Industries Stainless Steel Serving Spoon/Scooper for Ice Cream, Fruit, Cookie with Trigger Release (Silver), Standar...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51yB8YlX2ZL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Stainless-Standard-49KM032/dp/B09PGCF1N6/ref=sr_1_724?qid=1679214458&s=kitchen&sr=1-724,4.0,98,₹161,₹169,,676
"ILU® Dream Catchers, Wall Hangings, Home Decor, Handmade Dreamcatcher for Bedroom, Balcony, Garden, Party, Cafe, Small Rin...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81fJ8HhKbLL._AC_UL320_.jpg,https://www.amazon.in/ILU-Feather-Beads-Catcher-Blue_17/dp/B083RYT4CK/ref=sr_1_725?qid=1679214458&s=kitchen&sr=1-725,4.3,"2,330",₹199,₹499,,677
Amazon Brand - Solimo Plastic Dish Drainer and Drying Rack for Kitchen Blue,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/714T-9deP-L._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Drainer-Kitchen/dp/B08BVNK2XL/ref=sr_1_726?qid=1679214458&s=kitchen&sr=1-726,3.9,"6,716",₹399,₹800,,678
Global Grabbers Polyresin Sitting Buddha Idol Statue Showpiece for HomeDecor Decoration Gift Gifting Items-ORG_BLK-BS2-(00),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/91FwdCVfcJL._AC_UL320_.jpg,https://www.amazon.in/Global-Grabbers-Sitting-Buddha-Showpiece/dp/B07LF3PQYF/ref=sr_1_727?qid=1679214458&s=kitchen&sr=1-727,4.2,"15,674",₹399,"₹2,000",,679
Prestige Iris 750 Watt Mixer Grinder with 3 Stainless Steel Jar + 1 Juicer Jar (White and Blue),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81+M1QrVNIL._AC_UL320_.jpg,https://www.amazon.in/Prestige-Iris-Grinder-Stainless-Juicer/dp/B0756K5DYZ/ref=sr_1_728?qid=1679214458&s=kitchen&sr=1-728,3.9,"43,717","₹3,249","₹5,295",,680
Boldfit Yoga Mats For Women yoga mat for men Exercise mat for home workout yoga mat for women gym mat Anti Slip Yoga mat W...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81Qft4sWORL._AC_UL320_.jpg,https://www.amazon.in/Boldfit-Yoga-EVA-Material-Meditation/dp/B091M5FN3V/ref=sr_1_729?qid=1679214458&s=kitchen&sr=1-729,4.0,"9,706",₹397,₹899,,681
"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine ...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51Rsjx5byPL._AC_UL320_.jpg,https://www.amazon.in/InstaCuppa-Portable-Smoothie-Crushing-Rechargeable/dp/B0B3G5XZN5/ref=sr_1_730?qid=1679214458&s=kitchen&sr=1-730,4.4,960,"₹2,799","₹3,499",,682
"Bajaj Rex 750W Mixer Grinder with Nutri Pro Feature, 4 Jars, White",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51BNv1auG3L._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Rex-Mixer-Grinder-White/dp/B08G8H8DPL/ref=sr_1_731?qid=1679214458&s=kitchen&sr=1-731,4.0,"5,327","₹3,249","₹6,375",,683
Dettol Liquid Handwash Refill – Skincare Hand Wash- 675ml (Buy 1 Get 1 Free) | pH Balanced | 10x Better Germ Protection,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61AGupxMflL._AC_UL320_.jpg,https://www.amazon.in/Dettol-Skin-Care-Handwash-750ml/dp/B08295D8MY/ref=sr_1_732?qid=1679214458&s=kitchen&sr=1-732,4.5,"3,407",₹188,₹198,,684
KENT 16051 Hand Blender 300 W | 5 Variable Speed Control | Multiple Beaters & Dough Hooks | Turbo Function,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71535ejOAWS._AC_UL320_.jpg,https://www.amazon.in/Kent-Hand-Blender-300-White/dp/B07Y5FDPKV/ref=sr_1_733?qid=1679214458&s=kitchen&sr=1-733,4.2,"14,461","₹1,260","₹1,999",,685
Halonix Rechargeable Emergency Inverter Led Bulb B22 9-Watt - White Pack Of 2(B22D),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/6117hd4BnTL._AC_UL320_.jpg,https://www.amazon.in/Halonix-Inverter-LED-Bulb-9-Watt/dp/B07G96WGZR/ref=sr_1_734?qid=1679214458&s=kitchen&sr=1-734,3.9,"5,439",₹599,₹998,,686
ANCHOR by Panasonic 5219 6A Cherry Flecicord Socket 2 Pin 8M (White),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61s-ZECt84L._AC_UL320_.jpg,https://www.amazon.in/Anchor-5219-Flexicord/dp/B00QKCG3FS/ref=sr_1_735_mod_primary_new?qid=1679214458&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-735,4.2,"5,895",₹323,₹449,,687
Milton Pro Cook Induction Kitchen Jewel Set of 5 (Fry pan 24 cm/1.6 litres; Kadhai 24 cm/2.5 litres with Glass lid; Tawa 2...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/71n60BBalEL._AC_UL320_.jpg,https://www.amazon.in/Milton-Induction-Kitchen-Spatula-Dishwasher/dp/B0B5XRDRFH/ref=sr_1_736?qid=1679214458&s=kitchen&sr=1-736,4.0,367,"₹1,499","₹5,500",,688
GM 3041 Trio 2 Pin Flex Box 5 Mtr. with Indicator & International Socket,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/61Z8DXbt6AL._AC_UL320_.jpg,https://www.amazon.in/GM-Modular-3041-Trio-Flex-meter/dp/B00IP6C1AI/ref=sr_1_737?qid=1679214458&s=kitchen&sr=1-737,4.4,"12,922",₹299,₹394,,689
"SNSQUARE Floor Mat, Doormat, Bathroom Carpet Cushion Mat Bathroom mat Water Absorbing Non Slip Floor mat Quick Drying Wate...",home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51PkEq1gY4L._AC_UL320_.jpg,https://www.amazon.in/SNSQUARE-Bathroom-Absorbing-Diatomite-Absorbent/dp/B0BLYT65PR/ref=sr_1_738?qid=1679214458&s=kitchen&sr=1-738,3.8,262,₹225,₹799,,690
HaveAdeal Mini Multipurpose Removable Traceless Mounting Adhesive Tape for Walls Home kitchen carpet car decoration (3m - ...,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/31cl8q2VwXL._AC_UL320_.jpg,https://www.amazon.in/HaveAdeal-Multipurpose-Removable-Traceless-decoration/dp/B0BXPK81NX/ref=sr_1_739?qid=1679214458&s=kitchen&sr=1-739,,,₹122.55,₹999,,691
Asian Paints ezycr8 Touchwood Wood Coating Spray for interior & Exterior Usage,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/51meCPK1itL._AC_UL320_.jpg,https://www.amazon.in/Asian-Paints-ezyCR8-Touchwood-Coating/dp/B08G8QLQP7/ref=sr_1_740?qid=1679214458&s=kitchen&sr=1-740,4.1,"3,880",₹203,₹400,,692
Themisto TH-WS20 Digital Kitchen Weighing Scale Stainless Steel (5Kg),home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81ddfQ2+-ML._AC_UL320_.jpg,https://www.amazon.in/Themisto-TH-WS20-Digital-Weighing-Stainless/dp/B09W9V2PXG/ref=sr_1_741?qid=1679214458&s=kitchen&sr=1-741,4.3,666,₹467,₹759,,693
Jakmister 900 Watts (Unbreakable Body Sparkless Technology) 100% Copper Air Blower,home & kitchen,All Home & Kitchen,https://m.media-amazon.com/images/I/81EvE1KAv0L._AC_UL320_.jpg,https://www.amazon.in/Jakmister-Unbreakable-Sparkless-Technology-Continuous/dp/B08WX4ZKQ6/ref=sr_1_742?qid=1679214458&s=kitchen&sr=1-742,3.8,"1,384",₹880,"₹2,999",,694
